Total games played,Session games played,Wins,Loses
701800,76,25,48
701916,116,40,60
701977,61,19,39
702087,110,39,62
702155,68,23,43
702191,36,7,27
702270,79,25,47
702467,197,79,108
702602,135,53,77
702677,75,26,46
702907,230,92,121
702965,58,17,37
703000,35,7,25
703045,45,12,32
703138,93,33,53
703220,82,27,48
703324,104,37,59
703391,67,20,40
703545,154,60,82
703738,193,81,106
703925,187,74,96
704014,89,29,50
704127,113,39,65
704297,170,68,89
704366,69,22,45
704401,35,7,25
704460,59,19,39
704556,96,32,55
704677,121,45,69
704835,158,59,83
704909,74,24,46
705001,92,33,55
705127,126,48,72
705180,53,15,37
705227,47,11,32
705281,54,13,36
705465,184,75,99
705538,73,23,44
705698,160,63,87
705761,63,21,39
705854,93,32,52
705963,109,39,61
706062,99,33,57
706282,220,89,119
706341,59,17,39
706410,69,20,42
706554,144,56,81
706631,77,26,48
706802,171,70,90
706869,67,22,42
706936,67,19,40
707069,133,49,75
707166,97,33,56
707262,96,34,56
707421,159,62,88
707629,208,82,111
707777,148,54,80
707911,134,49,70
708026,115,44,67
708179,153,57,81
708282,103,36,59
708368,86,28,50
708508,140,52,76
708547,39,8,28
708653,106,38,60
708782,129,49,71
708866,84,32,50
708988,122,47,69
709176,188,70,100
709237,61,18,40
709375,138,53,75
709440,65,22,41
709610,170,68,92
709926,316,132,165
710028,102,36,58
710147,119,47,68
710239,92,33,52
710287,48,13,33
710384,97,35,57
710731,347,144,179
710815,84,27,52
710876,61,17,39
710937,61,18,40
711032,95,32,57
711098,66,20,39
711199,101,34,57
711351,152,58,85
711417,66,21,42
711525,108,40,61
711568,43,11,30
711705,137,55,78
711855,150,58,81
712033,178,67,91
712106,73,21,41
712238,132,48,73
712342,104,38,60
712458,116,42,64
712545,87,32,52
712673,128,48,69
712790,117,44,66
712904,114,43,66
713057,153,62,83
713105,48,10,30
713168,63,18,40
713220,52,14,35
713407,187,75,102
713581,174,71,94
713634,53,13,34
713701,67,22,43
713806,105,38,61
713857,51,14,32
713942,85,29,52
714058,116,44,66
714131,73,22,45
714257,126,47,72
714364,107,37,59
714464,100,36,58
714566,102,36,60
714660,94,34,56
715049,389,162,199
715143,94,33,56
715265,122,43,67
715377,112,41,61
715488,111,37,60
715560,72,23,43
715721,161,62,87
715772,51,13,35
715877,105,38,56
715946,69,21,42
716043,97,35,56
716194,151,60,81
716275,81,27,47
716321,46,13,31
716409,88,31,50
716715,306,125,156
716839,124,48,69
716941,102,35,58
717007,66,21,42
717102,95,32,57
717177,75,25,44
717439,262,107,140
717523,84,29,48
717586,63,20,41
717743,157,61,85
717845,102,35,57
717899,54,15,36
717977,78,28,47
718092,115,44,67
718200,108,41,59
718265,65,18,41
718304,39,9,29
718379,75,22,46
718631,252,100,132
718846,215,88,114
718910,64,20,39
719086,176,68,95
719150,64,20,39
719359,209,80,109
719558,199,82,106
719619,61,19,39
719667,48,12,32
719826,159,60,88
719907,81,27,50
720106,199,81,107
720190,84,28,49
720326,136,53,78
720390,64,18,39
720572,182,70,97
720655,83,27,50
720730,75,24,48
720900,170,69,89
720961,61,20,39
721014,53,15,36
721103,89,30,53
721203,100,35,55
721273,70,22,45
721359,86,30,52
721587,228,93,120
721659,72,25,44
721729,70,23,43
721802,73,22,45
721959,157,60,86
722055,96,34,55
722378,323,131,168
722482,104,36,60
722573,91,30,55
722631,58,16,38
722760,129,45,71
722882,122,47,69
723010,128,50,72
723116,106,38,60
723202,86,32,51
723327,125,47,69
723401,74,25,46
723494,93,31,56
723658,164,63,88
723780,122,46,69
723916,136,52,77
723993,77,25,45
724087,94,34,55
724324,237,100,128
724383,59,17,40
724440,57,18,39
724499,59,15,36
724550,51,13,34
724613,63,18,40
724748,135,52,75
724834,86,30,51
724922,88,31,52
725011,89,32,53
725198,187,73,96
725281,83,27,47
725329,48,12,32
725383,54,17,36
725430,47,12,33
725482,52,15,33
725549,67,22,43
725670,121,43,67
725830,160,64,87
726062,232,91,121
726195,133,53,72
726320,125,48,71
726517,197,78,102
726684,167,69,90
726763,79,27,48
726830,67,22,43
726922,92,32,53
726979,57,15,37
727052,73,25,47
727228,176,68,94
727360,132,48,73
727486,126,48,70
727581,95,33,55
727743,162,65,87
727826,83,26,48
727893,67,21,43
727980,87,29,52
728104,124,48,71
728205,101,35,58
728376,171,66,94
728609,233,96,121
728783,174,71,97
728864,81,27,50
728952,88,28,55
729011,59,19,38
729128,117,41,70
729223,95,33,56
729295,72,23,42
729365,70,24,44
729450,85,28,52
729513,63,18,41
729609,96,35,56
729849,240,95,122
729965,116,45,66
730042,77,26,47
730153,111,39,63
730440,287,118,148
730586,146,55,82
730793,207,83,112
730878,85,29,53
730927,49,11,32
731109,182,72,94
731186,77,27,46
731304,118,45,68
731379,75,26,45
731480,101,35,58
731596,116,44,64
731689,93,33,54
731746,57,17,37
731850,104,40,60
731925,75,24,45
732019,94,32,54
732072,53,15,34
732125,53,15,36
732180,55,15,35
732262,82,28,50
732360,98,36,57
732426,66,21,42
732609,183,71,96
732785,176,68,91
732818,33,6,26
732913,95,32,55
732984,71,22,43
733062,78,25,46
733167,105,38,60
733211,44,12,30
733249,38,8,28
733351,102,37,58
733644,293,122,148
733714,70,23,44
733819,105,37,60
733859,40,9,30
733988,129,51,73
734152,164,61,88
734314,162,63,85
734451,137,54,78
734648,197,82,105
734684,36,7,28
734808,124,48,72
734874,66,20,39
734929,55,17,37
735001,72,23,45
735198,197,81,107
735248,50,12,32
735526,278,116,142
735689,163,63,90
735783,94,33,58
735877,94,32,53
735986,109,42,65
736094,108,41,62
736169,75,23,47
736286,117,40,65
736376,90,29,53
736457,81,25,46
736629,172,68,94
736717,88,32,53
736828,111,41,65
736903,75,24,46
736974,71,21,42
737028,54,14,35
737150,122,44,64
737223,73,23,44
737367,144,53,79
737428,61,17,39
737473,45,12,33
737520,47,12,33
737681,161,64,89
737818,137,50,74
737874,56,17,36
738065,191,75,97
738221,156,60,88
738346,125,48,72
738431,85,29,52
738473,42,10,30
738591,118,42,65
738658,67,22,40
738822,164,62,89
738925,103,37,62
739276,351,149,182
739386,110,39,61
739433,47,12,32
739628,195,80,107
739718,90,31,51
739792,74,23,46
739875,83,29,49
740030,155,56,79
740097,67,21,42
740197,100,33,52
740456,259,106,137
740572,116,45,65
740789,217,88,112
740852,63,19,41
740929,77,23,44
741144,215,89,112
741316,172,66,91
741501,185,72,97
741632,131,47,74
741805,173,68,93
741883,78,25,46
742031,148,56,81
742090,59,18,38
742156,66,21,42
742232,76,26,48
742371,139,51,75
742669,298,124,157
742751,82,27,45
742849,98,32,56
742920,71,23,44
743007,87,30,52
743073,66,20,42
743166,93,31,53
743367,201,83,109
743562,195,78,106
743613,51,14,36
743701,88,31,54
743980,279,117,139
744065,85,30,52
744251,186,73,98
744525,274,112,140
744684,159,59,88
744789,105,38,60
744860,71,22,42
744949,89,33,52
744995,46,12,31
745059,64,15,37
745171,112,40,62
745232,61,19,39
745291,59,18,38
745445,154,58,84
745543,98,32,55
745687,144,52,78
745760,73,22,43
745841,81,28,49
745885,44,11,31
745985,100,31,54
746048,63,19,38
746161,113,42,62
746339,178,69,89
746431,92,31,50
746629,198,78,103
746683,54,15,36
746754,71,21,44
746882,128,47,70
747075,193,77,109
747183,108,41,61
747306,123,42,67
747362,56,17,35
747433,71,23,43
747476,43,9,31
747586,110,40,62
747725,139,52,74
747809,84,31,49
747928,119,45,68
748033,105,37,59
748197,164,63,88
748271,74,22,42
748399,128,48,71
748569,170,67,93
748604,35,7,27
748656,52,14,35
748807,151,57,80
749074,267,110,137
749178,104,38,60
749339,161,61,88
749490,151,59,81
749547,57,16,38
749654,107,37,59
749725,71,20,42
749785,60,17,37
749852,67,23,42
749962,110,39,62
750167,205,83,107
750297,130,49,73
750409,112,39,61
750512,103,36,60
750607,95,33,53
750654,47,14,32
750746,92,32,55
750798,52,14,36
750897,99,35,57
750949,52,15,33
750994,45,11,31
751057,63,20,40
751133,76,23,46
751299,166,65,93
751551,252,106,131
751638,87,27,50
751864,226,93,118
752027,163,65,86
752141,114,41,66
752237,96,34,57
752289,52,11,34
752350,61,18,39
752433,83,26,47
752518,85,28,52
752592,74,24,47
752740,148,55,81
752814,74,25,47
752877,63,19,40
753001,124,47,69
753135,134,51,74
753237,102,35,57
753317,80,25,50
753379,62,18,39
753410,31,5,25
753538,128,47,72
753609,71,22,44
753848,239,97,124
753932,84,27,48
754123,191,75,106
754260,137,53,77
754416,156,60,88
754457,41,9,28
754591,134,50,72
754756,165,64,89
754852,96,31,53
755049,197,81,105
755133,84,26,50
755209,76,25,44
755306,97,35,59
755381,75,24,45
755695,314,128,164
755975,280,119,142
756078,103,36,60
756291,213,84,115
756394,103,36,60
756465,71,24,43
756588,123,47,68
756739,151,58,83
756817,78,28,47
757001,184,73,96
757139,138,50,71
757248,109,38,63
757371,123,47,68
757517,146,53,77
757604,87,30,52
757831,227,88,118
757951,120,44,69
758020,69,18,39
758165,145,55,79
758265,100,37,58
758339,74,24,46
758419,80,24,48
758504,85,31,51
758644,140,49,76
758753,109,40,63
758831,78,24,48
759088,257,105,131
759307,219,90,114
759745,438,184,222
759923,178,69,94
760022,99,36,56
760094,72,23,44
760185,91,33,52
760245,60,19,40
760291,46,11,32
760343,52,13,34
760408,65,18,37
760552,144,54,76
760609,57,15,34
760781,172,68,90
761052,271,106,141
761188,136,50,76
761490,302,125,156
761528,38,9,28
761602,74,24,46
761717,115,42,68
761813,96,35,58
761979,166,64,89
762086,107,39,62
762276,190,73,100
762407,131,50,71
762496,89,30,51
762625,129,46,71
762723,98,31,56
762874,151,56,82
763039,165,63,89
763128,89,30,52
763250,122,46,66
763335,85,29,51
763379,44,9,30
763602,223,93,123
763722,120,44,68
763777,55,14,35
763899,122,44,70
763963,64,18,40
764074,111,42,64
764288,214,86,112
764386,98,34,57
764532,146,54,82
764607,75,24,45
764682,75,23,47
764779,97,35,56
764884,105,40,60
764931,47,11,32
765059,128,48,71
765132,73,24,46
765277,145,55,80
765632,355,148,187
765751,119,42,68
765886,135,49,75
766091,205,80,106
766211,120,48,68
766390,179,66,94
766488,98,34,55
766548,60,19,37
766648,100,37,60
766902,254,106,135
766980,78,26,48
767132,152,58,81
767214,82,28,47
767334,120,46,67
767407,73,24,45
767474,67,20,41
767681,207,85,112
767801,120,45,66
767850,49,11,31
767969,119,45,66
768119,150,57,80
768184,65,19,41
768326,142,55,79
768406,80,25,45
768525,119,44,68
768601,76,24,47
768707,106,38,60
768908,201,78,102
769055,147,55,78
769134,79,27,47
769167,33,6,26
769256,89,31,52
769451,195,81,102
769502,51,12,34
769550,48,12,32
769645,95,34,56
769728,83,27,50
769882,154,56,83
769971,89,32,51
770036,65,18,40
770147,111,41,62
770205,58,17,36
770341,136,49,74
770469,128,47,69
770729,260,107,131
770913,184,76,100
771051,138,53,76
771358,307,126,159
771480,122,45,67
771607,127,47,69
771794,187,75,99
771871,77,25,46
771981,110,39,62
772212,231,95,123
772268,56,17,37
772432,164,62,91
772624,192,78,102
772800,176,70,92
772886,86,28,49
773124,238,99,125
773149,25,2,22
773217,68,21,44
773352,135,54,76
773428,76,24,47
773502,74,23,45
773542,40,8,28
773581,39,6,26
773695,114,39,66
773839,144,56,79
774002,163,61,90
774145,143,54,78
774256,111,42,66
774321,65,20,40
774592,271,116,141
774671,79,24,47
774736,65,21,39
774845,109,41,63
774921,76,27,48
774960,39,10,28
775323,363,150,188
775407,84,27,49
775471,64,20,39
775605,134,50,74
775729,124,44,70
775799,70,23,42
775980,181,70,100
776076,96,32,56
776113,37,7,27
776325,212,86,118
776417,92,29,54
776835,418,177,210
776940,105,39,57
777012,72,23,44
777093,81,27,49
777404,311,130,162
777553,149,55,82
777716,163,64,89
777859,143,51,76
777953,94,32,53
778194,241,97,124
778270,76,26,47
778353,83,29,48
778510,157,61,86
778625,115,43,66
778772,147,56,81
778845,73,22,45
778882,37,9,27
779120,238,99,121
779239,119,42,66
779329,90,30,53
779460,131,50,75
779493,33,6,25
779612,119,41,66
779963,351,142,179
780012,49,10,34
780153,141,55,78
780214,61,17,39
780260,46,12,33
780313,53,15,33
780393,80,27,47
780435,42,10,30
780487,52,15,34
780622,135,52,75
780740,118,41,68
780866,126,46,70
781005,139,52,77
781163,158,62,88
781401,238,98,126
781517,116,41,63
781648,131,47,73
781785,137,50,75
781894,109,40,62
781960,66,20,40
781996,36,6,27
782130,134,52,72
782222,92,30,53
782363,141,56,78
782606,243,100,128
782707,101,36,56
782751,44,11,32
782812,61,19,38
782885,73,24,46
782929,44,11,31
782988,59,17,37
783073,85,28,48
783228,155,58,86
783323,95,35,56
783399,76,24,48
783486,87,32,51
783566,80,27,47
783618,52,14,34
783848,230,95,123
783989,141,54,77
784110,121,45,71
784161,51,15,33
784215,54,14,34
784299,84,29,51
784457,158,64,87
784630,173,67,93
784732,102,37,58
784843,111,42,62
784976,133,49,76
785235,259,105,139
785295,60,16,36
785366,71,22,43
785535,169,65,90
785596,61,18,38
785669,73,23,45
785926,257,108,135
786053,127,45,67
786121,68,22,41
786239,118,39,64
786292,53,15,36
786601,309,127,157
786669,68,22,44
786802,133,49,71
786901,99,36,60
786956,55,17,36
787647,691,301,339
787705,58,17,37
787770,65,19,39
787812,42,10,29
787897,85,27,50
788036,139,50,76
788182,146,58,80
788315,133,51,72
788546,231,91,119
788626,80,27,49
788839,213,85,111
788938,99,35,57
789034,96,33,54
789133,99,32,54
789267,134,46,76
789604,337,136,169
789669,65,22,41
789840,171,69,96
789893,53,14,37
789989,96,35,57
790076,87,29,51
790178,102,37,62
790288,110,41,63
790369,81,27,50
790586,217,85,113
790696,110,43,64
790756,60,17,38
790898,142,54,76
791190,292,121,147
791391,201,81,108
791551,160,64,88
791609,58,17,36
791669,60,16,37
791744,75,26,45
791820,76,25,49
792004,184,71,102
792041,37,8,28
792077,36,7,27
792134,57,15,37
792183,49,13,32
792414,231,87,116
792491,77,24,47
792568,77,25,48
792636,68,21,41
792669,33,7,25
792922,253,104,131
793070,148,59,81
793210,140,55,79
793301,91,28,52
793336,35,7,25
793477,141,55,80
793594,117,43,66
793710,116,41,63
793772,62,19,39
793815,43,10,29
793958,143,54,76
794014,56,14,36
794263,249,102,130
794412,149,58,81
794605,193,74,100
794863,258,106,135
794949,86,28,52
795009,60,17,39
795071,62,21,41
795108,37,7,27
795433,325,131,165
795583,150,55,77
795638,55,16,37
795871,233,91,124
795958,87,31,52
796101,143,54,78
796146,45,12,30
796209,63,19,39
796249,40,9,29
796323,74,24,48
796546,223,89,117
796615,69,20,39
796693,78,25,47
796784,91,31,52
796851,67,22,43
796956,105,39,61
797103,147,56,77
797265,162,61,86
797417,152,61,84
797471,54,14,35
797514,43,10,30
797773,259,103,134
797901,128,49,73
797988,87,30,50
798219,231,93,119
798290,71,21,42
798372,82,28,49
798520,148,54,82
798592,72,24,47
798634,42,10,31
798709,75,23,43
798808,99,35,55
798931,123,45,70
799053,122,43,69
799092,39,7,28
799148,56,16,38
799294,146,53,80
799717,423,179,218
799872,155,58,81
799969,97,36,55
800094,125,47,72
800274,180,71,90
800341,67,20,42
800376,35,7,25
800576,200,81,105
800656,80,28,48
800702,46,11,29
800763,61,17,39
800905,142,51,75
801047,142,54,80
801239,192,76,103
801341,102,37,60
801429,88,31,51
801529,100,36,60
801670,141,52,74
801734,64,20,41
801780,46,11,31
801946,166,67,87
802092,146,57,78
802168,76,26,48
802360,192,73,102
802452,92,32,52
802655,203,84,106
802716,61,18,38
802753,37,8,28
802814,61,20,40
802972,158,61,86
803082,110,38,60
803224,142,55,80
803322,98,34,56
803415,93,35,56
803537,122,45,69
803610,73,22,44
803658,48,13,31
803743,85,28,52
804031,288,116,140
804095,64,18,38
804176,81,27,46
804306,130,48,73
804471,165,62,89
804540,69,23,43
804676,136,48,73
804789,113,42,66
804903,114,39,63
804994,91,32,55
805200,206,80,111
805264,64,20,40
805347,83,27,47
805468,121,42,65
805524,56,16,38
805574,50,13,31
805628,54,15,35
805686,58,17,37
805875,189,76,101
805913,38,9,28
806109,196,80,104
806320,211,87,112
806374,54,14,34
806433,59,16,37
806532,99,36,57
806653,121,43,65
806790,137,50,72
806926,136,53,75
807045,119,45,67
807100,55,16,36
807195,95,33,55
807254,59,19,38
807343,89,30,51
807635,292,120,151
807701,66,21,41
807824,123,46,71
807929,105,37,62
808076,147,57,82
808352,276,110,140
808442,90,32,54
808490,48,13,33
808695,205,80,108
808767,72,23,45
808822,55,16,34
808988,166,60,86
809048,60,18,39
809140,92,35,54
809234,94,31,53
809322,88,32,52
809428,106,41,61
809675,247,98,125
809795,120,42,67
809963,168,62,90
810033,70,22,45
810117,84,29,50
810272,155,62,87
810399,127,44,67
810446,47,14,32
810532,86,30,53
810645,113,43,64
810768,123,44,69
810839,71,22,40
810915,76,26,48
811007,92,31,55
811173,166,62,88
811254,81,26,48
811332,78,25,48
811388,56,14,35
811475,87,30,50
811601,126,51,69
811637,36,8,28
811719,82,27,51
811768,49,13,32
811904,136,52,74
812029,125,49,71
812158,129,48,71
812213,55,16,36
812298,85,27,49
812420,122,46,66
812509,89,31,53
812592,83,27,48
812849,257,106,134
812983,134,51,74
813095,112,41,62
813316,221,89,116
813379,63,19,38
813532,153,57,83
813709,177,68,99
813750,41,10,30
813943,193,76,103
814004,61,19,41
814080,76,25,46
814256,176,66,92
814406,150,57,81
814488,82,28,50
814588,100,39,57
814632,44,12,30
814719,87,30,52
814780,61,19,39
814903,123,48,70
815015,112,42,65
815225,210,87,112
815302,77,25,45
815408,106,40,60
815514,106,39,59
815589,75,22,44
815651,62,18,39
815707,56,16,36
815859,152,58,83
815948,89,28,51
816028,80,25,47
816137,109,40,63
816214,77,25,48
816300,86,31,52
816407,107,37,61
816520,113,39,65
816615,95,34,54
816700,85,30,48
816791,91,30,51
816849,58,18,38
817009,160,61,85
817099,90,31,53
817179,80,27,50
817251,72,24,44
817313,62,19,40
817413,100,36,58
817466,53,16,34
817629,163,65,89
817665,36,7,27
817736,71,23,44
818018,282,116,148
818164,146,58,82
818342,178,70,93
818496,154,62,85
818659,163,63,90
818819,160,59,85
818884,65,19,39
818928,44,11,31
819025,97,33,57
819090,65,22,40
819389,299,122,153
819451,62,18,39
819540,89,29,54
819613,73,23,45
819891,278,113,142
820035,144,59,81
820189,154,60,82
820302,113,40,65
820444,142,54,73
820546,102,38,59
820658,112,37,59
820874,216,89,113
820972,98,37,58
821064,92,33,55
821138,74,25,46
821194,56,16,37
821320,126,48,71
821459,139,51,77
821740,281,112,145
821786,46,10,31
821883,97,33,55
822030,147,57,78
822204,174,68,93
822280,76,25,46
822339,59,17,37
822393,54,15,34
822608,215,87,113
822662,54,17,36
822741,79,25,48
822822,81,27,48
822916,94,34,56
823022,106,38,61
823106,84,29,53
823222,116,44,66
823311,89,31,53
823417,106,34,54
823542,125,45,74
823768,226,89,116
823948,180,73,97
824123,175,67,95
824245,122,43,68
824299,54,15,36
824424,125,43,71
824523,99,36,58
824617,94,29,52
824676,59,17,39
824788,112,41,65
824921,133,49,72
825076,155,60,82
825152,76,24,44
825287,135,50,72
825384,97,35,55
825499,115,41,64
825593,94,31,54
825708,115,42,62
825834,126,45,70
825906,72,24,45
826101,195,76,103
826172,71,24,45
826359,187,74,100
826502,143,58,80
826792,290,118,147
826931,139,53,78
827038,107,36,62
827141,103,35,59
827232,91,32,52
827314,82,27,49
827368,54,17,36
827424,56,16,35
827495,71,23,44
827614,119,43,66
827787,173,66,91
827878,91,32,52
827993,115,40,65
828036,43,10,31
828284,248,97,131
828440,156,65,86
828538,98,33,56
828593,55,15,36
828655,62,19,40
828957,302,124,153
829245,288,113,147
829333,88,31,49
829431,98,36,57
829482,51,12,33
829649,167,67,95
829718,69,20,44
829885,167,63,90
830017,132,50,72
830085,68,22,43
830176,91,33,53
830245,69,21,44
830304,59,18,38
830346,42,10,30
830413,67,19,39
830605,192,77,99
830759,154,59,85
831124,365,152,186
831189,65,21,41
831320,131,52,72
831518,198,85,105
831565,47,13,34
831733,168,67,90
831847,114,41,63
831982,135,48,77
832071,89,30,54
832124,53,15,35
832205,81,27,50
832324,119,41,64
832425,101,36,59
832551,126,50,70
832655,104,36,58
832740,85,30,50
832800,60,16,37
832852,52,12,33
832896,44,10,30
833024,128,45,71
833158,134,52,76
833436,278,116,142
833506,70,24,44
833624,118,44,68
833745,121,44,68
833837,92,31,53
834266,429,175,221
834341,75,25,47
834386,45,13,31
834518,132,48,68
834579,61,18,39
834672,93,34,56
834709,37,7,28
834835,126,49,73
835065,230,89,118
835114,49,14,33
835172,58,16,38
835236,64,19,40
835295,59,19,39
835431,136,52,73
835488,57,16,36
835613,125,44,69
835745,132,51,73
835915,170,70,95
836106,191,75,101
836141,35,7,26
836279,138,52,77
836392,113,42,65
836549,157,63,86
836592,43,11,31
836674,82,28,50
836753,79,26,48
836813,60,18,39
836896,83,27,46
837037,141,54,78
837425,388,159,195
837490,65,21,39
837582,92,32,54
837671,89,31,52
837730,59,18,40
837767,37,7,26
837805,38,7,26
837885,80,23,47
837976,91,33,53
838059,83,28,50
838208,149,58,81
838402,194,72,97
838467,65,21,39
838579,112,42,62
838733,154,58,83
838766,33,6,26
838937,171,69,92
839046,109,40,61
839117,71,19,42
839272,155,60,85
839361,89,28,48
839506,145,57,79
839588,82,27,50
839650,62,18,36
839737,87,29,51
839831,94,32,53
839905,74,23,43
839981,76,25,49
840081,100,36,57
840192,111,38,58
840294,102,36,57
840430,136,53,76
840545,115,43,65
840644,99,35,54
840719,75,24,47
840782,63,20,40
840997,215,87,110
841283,286,118,150
841368,85,31,51
841508,140,53,74
841765,257,103,137
841800,35,6,27
841862,62,18,38
841957,95,35,55
842035,78,25,47
842088,53,16,36
842225,137,51,79
842362,137,48,74
842396,34,5,25
842452,56,16,36
842499,47,11,30
842659,160,63,86
842729,70,20,42
842816,87,28,51
842909,93,32,55
842975,66,21,43
843126,151,59,82
843184,58,17,37
843403,219,89,114
843539,136,52,77
843582,43,11,31
843636,54,15,35
843676,40,9,30
843831,155,59,83
843893,62,20,39
844051,158,58,79
844161,110,38,60
844414,253,105,132
844805,391,164,198
845000,195,76,101
845117,117,48,66
845153,36,8,27
845224,71,23,45
845279,55,15,37
845402,123,45,67
845547,145,57,81
845746,199,79,107
845798,52,15,35
845848,50,13,34
845923,75,26,45
846061,138,53,76
846151,90,31,51
846241,90,30,53
846397,156,58,84
846606,209,85,112
846724,118,45,70
846771,47,10,31
846807,36,8,27
846857,50,14,34
846939,82,27,47
846994,55,15,35
847087,93,32,53
847182,95,33,55
847296,114,41,65
847501,205,81,105
847646,145,54,79
847760,114,43,64
847881,121,43,65
847972,91,31,53
848108,136,50,77
848312,204,82,108
848411,99,35,58
848618,207,82,110
848727,109,39,59
848815,88,30,54
848894,79,27,49
848963,69,23,42
849117,154,58,84
849220,103,35,59
849286,66,22,42
849509,223,91,117
849581,72,24,43
849725,144,55,82
849882,157,61,83
849932,50,12,32
850105,173,69,95
850193,88,32,52
850679,486,206,245
850869,190,73,105
850952,83,28,51
851252,300,119,149
851373,121,43,69
851494,121,44,69
851592,98,36,56
851641,49,13,32
851721,80,28,49
851850,129,48,72
851932,82,28,48
852034,102,33,59
852103,69,21,42
852167,64,20,40
852302,135,49,77
852388,86,29,51
852435,47,13,33
852570,135,51,76
852620,50,13,34
852677,57,15,37
852758,81,26,48
852831,73,25,45
852960,129,48,76
853047,87,30,49
853138,91,32,51
853254,116,43,66
853388,134,51,74
853549,161,64,87
853791,242,99,123
853872,81,28,47
853988,116,43,65
854132,144,58,78
854250,118,45,66
854338,88,31,50
854421,83,27,49
854721,300,124,153
854806,85,30,51
854856,50,14,35
854909,53,15,34
855040,131,50,73
855123,83,27,48
855234,111,38,62
855296,62,19,40
855506,210,84,110
855546,40,10,28
855622,76,24,46
855682,60,18,38
855738,56,13,33
855842,104,36,59
856111,269,111,140
856263,152,62,82
856352,89,30,51
856457,105,37,60
856493,36,8,28
856632,139,51,74
856736,104,38,61
856775,39,9,28
856953,178,69,97
857067,114,42,63
857130,63,21,40
857291,161,64,89
857393,102,35,62
857445,52,14,34
857523,78,24,47
857634,111,41,65
857793,159,62,85
857966,173,69,90
858020,54,16,36
858193,173,67,95
858306,113,41,64
858396,90,33,54
858440,44,10,29
858582,142,56,78
858734,152,58,83
858813,79,25,46
858915,102,35,57
858970,55,12,33
859067,97,33,53
859181,114,41,66
859326,145,57,78
859465,139,56,78
859521,56,15,35
859607,86,29,48
859726,119,42,67
859827,101,34,57
859909,82,26,48
860018,109,39,62
860301,283,116,145
860393,92,34,53
860525,132,49,73
860846,321,135,164
860890,44,12,32
860970,80,27,49
861024,54,16,37
861133,109,37,62
861370,237,97,126
861497,127,49,71
861674,177,71,98
861805,131,51,72
861893,88,28,46
861936,43,10,29
862112,176,72,95
862221,109,38,62
862280,59,18,39
862347,67,22,43
862397,50,13,33
862582,185,75,101
862676,94,32,53
862765,89,28,50
862814,49,13,33
862925,111,39,61
862999,74,24,45
863050,51,14,33
863139,89,28,52
863209,70,23,43
863310,101,36,58
863369,59,15,36
863432,63,20,40
863653,221,88,118
863801,148,55,79
863936,135,49,75
863985,49,13,34
864039,54,14,34
864125,86,29,51
864200,75,24,44
864378,178,69,92
864598,220,89,115
864767,169,66,93
864873,106,39,60
864973,100,36,57
865184,211,82,112
865465,281,109,144
865787,322,136,168
865841,54,16,35
865933,92,33,54
866069,136,49,74
866172,103,36,58
866353,181,71,98
866467,114,43,64
866560,93,35,55
866831,271,107,139
866912,81,25,46
867011,99,35,56
867135,124,48,70
867235,100,36,55
867399,164,63,87
867487,88,30,53
867668,181,70,95
867764,96,35,55
867816,52,15,36
867947,131,49,73
868172,225,90,119
868233,61,17,35
868353,120,42,66
868547,194,76,104
868605,58,16,38
868653,48,13,35
868801,148,57,81
868959,158,60,87
869063,104,39,62
869151,88,28,48
869210,59,17,40
869254,44,10,31
869400,146,57,79
869518,118,43,68
869773,255,99,133
869860,87,30,49
869918,58,16,38
870122,204,81,108
870183,61,18,37
870228,45,10,30
870303,75,24,45
870527,224,89,119
870787,260,104,131
870898,111,40,62
871009,111,40,60
871059,50,13,35
871144,85,32,52
871187,43,9,29
871275,88,30,54
871513,238,92,119
871631,118,41,65
871778,147,55,84
871828,50,12,33
871889,61,16,37
871976,87,30,50
872088,112,43,63
872302,214,84,111
872442,140,54,80
872562,120,42,66
872601,39,8,28
872682,81,28,51
872749,67,22,42
872990,241,100,127
873070,80,29,48
873163,93,30,50
873215,52,15,35
873274,59,17,38
873397,123,47,69
873449,52,15,36
873663,214,83,110
873867,204,82,107
874012,145,51,77
874192,180,71,96
874230,38,10,28
874274,44,11,31
874316,42,11,30
874550,234,91,115
874647,97,32,56
874739,92,32,55
874822,83,26,48
875097,275,113,142
875201,104,40,59
875284,83,26,48
875383,99,34,57
875491,108,40,60
875551,60,16,37
875633,82,29,47
875758,125,46,70
875819,61,17,40
876006,187,74,98
876079,73,22,44
876169,90,29,53
876245,76,25,46
876289,44,10,31
876395,106,38,61
876455,60,18,39
876531,76,24,44
876612,81,25,49
876914,302,128,157
877020,106,39,62
877131,111,41,64
877197,66,20,39
877282,85,27,50
877432,150,60,83
877499,67,21,43
877618,119,45,65
877671,53,15,37
877737,66,21,43
877893,156,60,85
878070,177,69,96
878174,104,38,62
878279,105,38,62
878368,89,28,52
878485,117,44,66
878779,294,118,151
878866,87,29,52
879024,158,60,84
879082,58,16,38
879245,163,65,90
879434,189,72,97
879618,184,72,99
879656,38,8,28
879782,126,49,69
879954,172,67,91
880014,60,18,40
880120,106,37,60
880182,62,18,38
880534,352,143,176
880684,150,59,81
880764,80,29,49
881025,261,106,136
881107,82,26,47
881267,160,64,90
881362,95,34,54
881533,171,63,91
881599,66,22,44
881910,311,130,159
